,0
1173,-1376.8478960510424
1174,-1385.5030921839734
1175,-1378.2368417204127
1176,-1365.9259262193477
1177,-1382.9167308179697
1178,-1405.1655127097222
1179,-1412.685656024232
1180,-1393.4900850199974
1181,-1373.3483034641167
1182,-1356.003420388094
1183,-1353.9141457738497
1184,-1348.1333943552736
1185,-1341.9110705872467
1186,-1347.6130283773587
1187,-1363.7053017824062
1188,-1357.866689018833
1189,-1363.320757957975
1190,-1373.4658633713782
1191,-1374.2231738235478
1192,-1392.7918724414158
1193,-1399.3102527446645
1194,-1384.485668677704
1195,-1416.8392169166027
1196,-1430.6576977541008
1197,-1423.8381272506597
1198,-1425.1476147923438
1199,-1411.3662126030756
1200,-1420.55850237723
1201,-1409.085442307997
1202,-1400.9501295670802
1203,-1422.2224700093893
1204,-1422.6905983701142
1205,-1430.1570314898343
1206,-1423.4929172309119
1207,-1401.751353196596
1208,-1390.6778981395596
1209,-1378.4407069267859
1210,-1346.0530944772463
1211,-1340.8600355896099
1212,-1338.9879396286806
1213,-1362.0150717703227
1214,-1364.542001997262
1215,-1377.730808270349
1216,-1353.976252823522
1217,-1367.2103290319274
1218,-1365.5479692810695
1219,-1377.1434105777257
1220,-1374.3982511694724
1221,-1369.6886604939255
1222,-1384.0740709240692
1223,-1359.1607195088507
1224,-1374.326945014776
1225,-1385.559587203898
1226,-1369.9844931231783
1227,-1354.655057373318
1228,-1334.1776067643473
1229,-1319.8752654359419
1230,-1338.5605635805196
1231,-1323.7828890494022
1232,-1310.739342525529
1233,-1292.7037389723005
1234,-1301.2801278566026
1235,-1307.0196962948635
1236,-1297.9454465460703
1237,-1319.2346227598248
1238,-1315.3469293620317
1239,-1318.0904116290008
1240,-1326.5706068012955
1241,-1312.9761295967817
1242,-1323.5188627379423
1243,-1334.0725011275636
1244,-1324.9734808378303
1245,-1315.8813549814156
1246,-1307.6966965038112
1247,-1323.2139374056742
1248,-1326.117288209912
1249,-1314.290513106088
1250,-1290.538534018668
1251,-1277.3966566404445
1252,-1306.348023972825
1253,-1316.602967340159
1254,-1311.7852437880128
1255,-1300.8788508431091
1256,-1315.853601441524
1257,-1343.439403689676
1258,-1371.6705110487394
1259,-1393.863590779039
1260,-1397.152698056736
1261,-1387.96750281431
1262,-1388.921334034717
1263,-1387.1952977323128
1264,-1372.2210086032558
1265,-1361.403041388784
1266,-1357.7825049410171
1267,-1374.3349629642366
1268,-1385.7404526790172
1269,-1368.4519934378632
1270,-1376.11457458184
1271,-1349.7535678906343
1272,-1335.9079564962865
1273,-1347.94257343651
1274,-1382.012448544858
1275,-1376.0483737707766
1276,-1370.5592621076855
1277,-1355.4669232601727
1278,-1369.617223741419
1279,-1355.0225232770918
1280,-1368.2086029122418
1281,-1349.7462040806727
1282,-1375.5109640570424
1283,-1393.9496355037254
1284,-1412.1073860326403
1285,-1412.5439909526608
1286,-1424.775581338033
1287,-1456.819755528425
1288,-1477.3287475656248
1289,-1500.1558163604257
1290,-1515.6625991715432
1291,-1507.3702606913228
1292,-1522.2163544119715
1293,-1493.0818376332059
1294,-1474.5920540639602
1295,-1473.3449023837175
1296,-1470.569237370314
1297,-1467.001532143089
1298,-1456.115837325797
1299,-1469.660891654266
1300,-1482.4569966204579
1301,-1476.1260398810305
1302,-1452.12031982813
1303,-1436.5398657004907
1304,-1424.8275720763368
1305,-1433.746610452646
1306,-1424.2837706518126
1307,-1437.4511415895192
1308,-1449.577515697357
1309,-1437.682723489342
1310,-1420.551187978346
1311,-1419.7336832647004
1312,-1400.0590365222265
1313,-1419.2032157751814
1314,-1387.237591056818
1315,-1371.9206194353474
1316,-1349.9668440997661
1317,-1356.8033392090808
1318,-1385.5686303795956
1319,-1366.135362276747
1320,-1341.0605638310094
1321,-1349.080157917911
1322,-1355.1358337233773
1323,-1353.8650618426398
1324,-1350.4511435739814
1325,-1373.6393640215483
1326,-1358.0807744925219
1327,-1355.1418482268546
1328,-1354.8231388655506
1329,-1349.1590839319117
1330,-1334.1642775368375
1331,-1353.4414033028722
1332,-1325.9384358076281
1333,-1317.5363659148964
1334,-1314.2199116476381
1335,-1310.5901548538898
1336,-1356.1594877130833
1337,-1377.79303689764
1338,-1396.6868794069762
1339,-1390.3912870101751
1340,-1392.966672053938
1341,-1395.0620998890618
1342,-1407.6780391097593
1343,-1390.0025420165346
1344,-1389.4660932414713
1345,-1375.825810520633
1346,-1356.6388044290982
1347,-1336.827636578751
1348,-1314.0716654501782
1349,-1302.4713087796626
1350,-1284.7611050370383
1351,-1278.1087176292872
1352,-1264.8652788663296
1353,-1260.3643773295444
1354,-1267.7678111800515
1355,-1268.8380652965348
1356,-1271.3394043634482
1357,-1274.2550989643046
1358,-1278.2833919681684
1359,-1298.2237373508044
1360,-1307.270892217907
1361,-1320.3069828333407
1362,-1338.446720658241
1363,-1322.1417226014435
1364,-1307.7595336824004
1365,-1356.4881624734423
1366,-1363.5434390939286
1367,-1345.245845568436
1368,-1327.7115526510752
1369,-1316.0974111845899
1370,-1323.667588748158
1371,-1338.713820724106
1372,-1325.3898131380497
1373,-1348.1453202412567
1374,-1354.769050383646
1375,-1339.2691431144058
1376,-1344.006701645557
1377,-1342.4338478763432
1378,-1333.8361635888878
1379,-1315.6271319930167
1380,-1316.772817133699
1381,-1301.733205605068
1382,-1314.5165567830386
1383,-1326.2036528546746
1384,-1315.9895846586146
1385,-1312.495450468291
1386,-1305.462125875175
1387,-1316.5835648175096
1388,-1323.6046038644795
1389,-1304.8420616479414
1390,-1321.4024742182019
1391,-1301.116482876707
1392,-1289.6402618117575
1393,-1293.8689364669574
1394,-1286.7258247838802
1395,-1281.617230017648
1396,-1284.9428174524178
1397,-1299.909327021641
1398,-1303.14594322813
1399,-1292.037235621805
1400,-1273.3857117250166
1401,-1296.0499619585846
1402,-1336.2902848018343
1403,-1315.1978866313016
1404,-1327.7377396038337
1405,-1310.889543152013
1406,-1298.6868532243443
1407,-1291.0528953830863
1408,-1281.4316781350053
1409,-1259.3351571012581
1410,-1245.9832238532001
1411,-1253.5782861626867
1412,-1250.7396209106648
1413,-1234.988928975535
1414,-1246.5363993902056
1415,-1222.5579164131946
1416,-1230.1722335667876
1417,-1260.2333026725858
1418,-1245.7348942581114
1419,-1247.1688264721204
1420,-1272.5459092555745
1421,-1270.5996419218366
1422,-1271.663207574936
1423,-1267.046830090399
1424,-1276.5700389697608
1425,-1268.0739869878682
1426,-1259.473388628524
1427,-1258.5604285982008
1428,-1241.9071031556955
1429,-1267.1479137659649
1430,-1290.7068350907884
1431,-1281.0086646062014
1432,-1292.5100364403181
1433,-1287.9466151030122
1434,-1281.453584889691
1435,-1278.9264019688057
1436,-1306.5975061371519
1437,-1315.9145934437465
1438,-1331.9980081744454
1439,-1333.4828010983397
1440,-1324.0522437899463
1441,-1334.3839490425532
1442,-1337.8938768591322
1443,-1323.4735504870853
1444,-1344.2362701635484
1445,-1366.467506277756
1446,-1350.8196349025152
1447,-1346.7533933777136
1448,-1321.9885321779082
1449,-1339.6520814991088
1450,-1328.4376625527743
1451,-1353.5250581161918
1452,-1338.4602869352323
1453,-1355.232412522285
1454,-1339.250166499875
1455,-1316.9689827150285
1456,-1322.021665615063
1457,-1297.056264456086
1458,-1275.4022101255953
1459,-1278.0277589066936
1460,-1275.0599422840269
1461,-1272.3153043184946
1462,-1285.1136889819468
1463,-1303.9669449802388
1464,-1301.586643713276
1465,-1302.4405531370824
1466,-1296.9854966026537
1467,-1284.024805652748
1468,-1270.5310268205353
1469,-1250.745456679847
1470,-1260.3904956502904
1471,-1271.166167891387
1472,-1298.862946450271
1473,-1289.3948202739575
1474,-1288.9669393478678
1475,-1276.5683293604861
1476,-1264.0757104857416
1477,-1256.9848722846368
1478,-1237.079698553688
1479,-1227.6777023771547
1480,-1228.6039639538467
1481,-1260.792346930212
1482,-1267.6682426400132
1483,-1281.158831263383
1484,-1278.0483689638465
1485,-1255.1802392811924
1486,-1240.7856772093837
1487,-1232.81280487065
1488,-1260.9798509329662
1489,-1247.3583702505819
1490,-1253.676840099158
1491,-1250.6555990784261
1492,-1236.9476167430323
1493,-1232.7258694793352
1494,-1252.2355839533918
1495,-1236.7097646785417
1496,-1267.8056293968434
1497,-1270.9031225623867
1498,-1254.9065737950773
1499,-1260.399586318267
1500,-1247.7657082815892
1501,-1252.631661756997
1502,-1234.3319700685947
1503,-1249.8262790877914
1504,-1255.6690792843438
1505,-1274.0381119407648
1506,-1298.4757471628136
1507,-1316.7551331949362
1508,-1322.3346289031351
1509,-1308.709486864546
1510,-1293.5330539180225
1511,-1274.8878908422844
1512,-1273.928059025392
1513,-1268.6664782591545
1514,-1284.2675203590543
1515,-1296.417874097125
1516,-1298.7852659211098
1517,-1295.790455710388
1518,-1297.8180623005062
1519,-1298.8209507388744
1520,-1292.8458730944558
1521,-1285.4495026373756
1522,-1272.336716375535
1523,-1266.875371206714
1524,-1261.9878725281037
1525,-1261.2340566240564
1526,-1253.1921351598949
1527,-1293.0311229659835
1528,-1279.8590867266348
1529,-1285.972724433744
1530,-1276.5574948625292
1531,-1265.8616184932227
1532,-1258.3011282522102
1533,-1239.8373040295671
1534,-1228.0934266248885
1535,-1205.4450172434997
1536,-1218.8618378967406
1537,-1232.459089057862
1538,-1240.7139523588237
1539,-1236.2937202645771
1540,-1219.1655765926769
1541,-1220.7584558986287
1542,-1234.2361346893667
1543,-1241.751864012708
1544,-1240.71253307808
1545,-1246.37394179853
1546,-1256.7781881625228
1547,-1246.1372425025897
1548,-1250.9344204865608
1549,-1251.9796154321143
1550,-1239.1805855855537
1551,-1243.9801309315121
1552,-1232.4660872557286
1553,-1234.6954041136255
1554,-1246.9516158596045
1555,-1257.5656997823637
1556,-1259.4450028303127
1557,-1264.2927875244013
1558,-1285.7546990654782
1559,-1290.1529501798616
1560,-1292.882537946123
1561,-1296.688066269612
1562,-1316.4847405024248
1563,-1309.9877604328055
1564,-1297.016400350086
1565,-1283.4989111353332
1566,-1284.7529657848968
1567,-1282.0925441065783
1568,-1285.4679736633254
1569,-1288.4059687528893
1570,-1286.0207141261724
1571,-1286.5806510387963
1572,-1317.5813532742231
1573,-1301.4082341995795
1574,-1299.7809866148034
1575,-1287.070874449063
1576,-1309.5059873411392
1577,-1294.9318161756576
1578,-1320.2717760804169
1579,-1305.1738249608932
1580,-1294.781657591628
1581,-1297.1996563704754
1582,-1324.2379592460245
1583,-1309.924999517922
1584,-1339.3921171508114
1585,-1310.7500921651738
1586,-1326.5317151837926
1587,-1349.0428831435704
1588,-1328.3338660741695
1589,-1356.6593173263104
1590,-1357.7275486322703
1591,-1340.3198631058137
1592,-1313.0403500797518
1593,-1298.9587351399764
1594,-1303.4881977094171
1595,-1313.8542245157093
1596,-1310.3119268990595
1597,-1316.9705859476178
1598,-1318.847311496967
1599,-1319.6687170329672
1600,-1306.0931007090892
1601,-1331.4641367255367
1602,-1328.5259488099268
1603,-1304.6970482346942
1604,-1284.4881073924744
1605,-1286.6523795181856
1606,-1273.0416031229097
1607,-1285.0303432726837
1608,-1289.9171010883542
1609,-1273.5420916028565
1610,-1279.814382918143
1611,-1266.3280097228858
1612,-1253.4296341112147
1613,-1245.6107404384481
1614,-1270.4873667997294
1615,-1283.714679408503
1616,-1281.5178817723474
1617,-1296.564999411234
1618,-1283.8944165866071
1619,-1279.1968599258748
1620,-1299.0195785088306
1621,-1307.1406802671047
1622,-1285.91994536347
1623,-1269.5469254143043
1624,-1260.55182468323
1625,-1255.2667610877031
1626,-1242.1951452868936
1627,-1252.7218998892743
1628,-1245.9250543040519
1629,-1248.9176532802837
1630,-1236.3506169151315
1631,-1250.6095665384369
1632,-1248.591905144997
1633,-1232.0337857945776
1634,-1240.536876569132
1635,-1270.7689033670467
1636,-1280.7219729256153
1637,-1257.9121615741094
1638,-1234.8362077381291
1639,-1240.5000700129883
1640,-1250.9107518680496
1641,-1246.7117149763499
1642,-1240.9253820443437
1643,-1237.6129260780642
1644,-1232.600770215869
1645,-1240.3623855754718
1646,-1242.7568681804012
1647,-1253.6011427253445
1648,-1288.492772917029
1649,-1273.7856712737819
1650,-1280.1667330525781
1651,-1287.0876730508953
1652,-1290.0196057499088
1653,-1294.1392373737658
1654,-1278.6549074563104
1655,-1274.0154834217071
1656,-1260.6344679742024
1657,-1241.2518934592701
1658,-1256.1733592418145
1659,-1240.7157741499527
1660,-1257.2735934677833
1661,-1252.2247839489266
1662,-1252.7354097871441
1663,-1243.3420517138386
1664,-1237.2575300136175
1665,-1244.169965070267
1666,-1261.1646082102427
1667,-1265.3441461404839
1668,-1277.344287373065
1669,-1272.9879530631445
1670,-1298.3193758967386
1671,-1303.4577184345953
1672,-1311.8736543234397
1673,-1306.607353957737
1674,-1307.3293755223306
1675,-1312.1715046003635
1676,-1310.387829250517
1677,-1307.3548790549976
1678,-1293.2386110777888
1679,-1275.9864096083277
1680,-1285.934434048301
1681,-1308.5061012539977
1682,-1300.6812384385823
1683,-1315.273277425857
1684,-1300.561629098312
1685,-1308.073485936057
1686,-1301.839440314295
1687,-1300.7221735331825
1688,-1288.5509457863154
1689,-1274.31197578167
1690,-1249.8054270657954
1691,-1250.2628590924323
1692,-1236.7348036853712
1693,-1250.073912083385
1694,-1239.9798194498323
1695,-1259.933577169243
1696,-1257.7994494758702
1697,-1236.2444731353355
1698,-1263.960726321231
1699,-1248.7387400765908
1700,-1241.8211172189021
1701,-1243.8119461333556
1702,-1247.5409327179736
1703,-1256.8270311756378
1704,-1275.1342388797366
1705,-1278.8486518040072
1706,-1281.846294903162
1707,-1287.2161240085804
1708,-1289.2556386153542
1709,-1294.6813979305905
1710,-1319.4205550596369
1711,-1338.1883775119768
1712,-1378.913513973991
1713,-1375.0393583961147
1714,-1371.543785476482
1715,-1370.5571745241175
1716,-1350.3062861483875
1717,-1345.1958746409477
1718,-1329.980182214885
1719,-1320.7021119345357
1720,-1336.9158478893055
1721,-1361.3855893555485
1722,-1372.8211206529627
1723,-1371.681514893119
1724,-1359.2596212301276
1725,-1373.5909374577886
1726,-1379.252138736049
1727,-1373.9919533416307
1728,-1381.4027229615187
1729,-1375.6255930035716
1730,-1384.1860609805185
1731,-1379.1871278496935
1732,-1388.013844168699
1733,-1457.4245837211834
1734,-1465.9650123591173
1735,-1464.330489936945
1736,-1464.4031724483616
1737,-1433.4160518636763
1738,-1431.9372623820711
1739,-1436.245284157426
1740,-1423.8660028435804
1741,-1418.1872476909919
1742,-1425.2740746118204
1743,-1427.1739981065489
1744,-1409.5337223094612
1745,-1410.2758884321242
1746,-1416.892091844377
1747,-1418.667430658799
1748,-1415.3442040722562
1749,-1427.436202240255
1750,-1438.7256718467625
1751,-1412.2038000896896
1752,-1386.864211089005
1753,-1380.294202666368
1754,-1401.674480309013
1755,-1376.0960376635342
1756,-1373.502045490485
1757,-1351.7732458057944
1758,-1346.515259452793
1759,-1324.5557747941723
1760,-1310.4187392665074
1761,-1311.028989326779
1762,-1309.9021496012983
1763,-1296.293299778267
1764,-1308.9606627169023
1765,-1305.0535791280752
1766,-1295.4370250853567
1767,-1284.4891060970178
1768,-1272.0113153584668
1769,-1272.6233510924953
1770,-1264.75310892353
1771,-1269.6231410042756
1772,-1269.8807923900292
1773,-1281.2309136066392
1774,-1292.6133324412751
1775,-1304.1581070664881
1776,-1303.870054448107
1777,-1285.7567064999948
1778,-1306.3969685774728
1779,-1296.5291906150671
1780,-1290.7652395655086
1781,-1279.5027749822523
1782,-1275.771877734204
1783,-1270.6303264622145
1784,-1260.570399924442
1785,-1252.1509216055338
1786,-1254.7606741736408
1787,-1251.9123326514953
1788,-1297.2555047857188
1789,-1302.3546228586129
1790,-1298.8541711261296
1791,-1296.7093877685202
1792,-1290.881357368516
1793,-1302.018837353257
1794,-1314.7854728290072
1795,-1329.7322679075737
1796,-1319.586580092514
1797,-1320.0732368275578
1798,-1311.689120076425
1799,-1310.3244235818513
1800,-1303.1681982113232
1801,-1304.3437509749854
1802,-1313.036517989452
1803,-1311.521362813819
1804,-1299.3473591713755
1805,-1275.0385999166358
1806,-1256.8346248610228
1807,-1232.9335047456443
1808,-1235.5952433244142
1809,-1266.0722437231004
1810,-1270.7786401917597
1811,-1263.8174569679484
1812,-1257.2069996063883
1813,-1273.4749430268903
1814,-1275.0337166105726
1815,-1263.399841516194
1816,-1260.204647730201
1817,-1257.430198874119
1818,-1256.892125766327
1819,-1248.3549606271085
1820,-1266.2603514507996
1821,-1252.1766615575611
1822,-1233.284376242711
1823,-1231.8095236698912
1824,-1239.7567255618023
1825,-1231.8169299579906
1826,-1214.732753706261
1827,-1214.3551854983866
1828,-1195.1957688576679
1829,-1209.9274724828128
1830,-1197.9855527613556
1831,-1203.600890491036
1832,-1200.557450029511
1833,-1223.5873146495494
1834,-1223.466461587048
1835,-1223.1370182729895
1836,-1248.2698841652457
1837,-1272.325967307922
1838,-1265.124423481066
1839,-1261.9570570242922
1840,-1262.1478061280766
1841,-1263.46380258746
1842,-1289.143241059669
1843,-1318.3910681828002
1844,-1325.2669573849198
1845,-1319.7511204703726
1846,-1310.6129564054127
1847,-1280.868523665656
1848,-1273.3099125822216
1849,-1266.8283608866102
1850,-1287.0865293675834
1851,-1288.5713341760372
1852,-1275.3612522176445
1853,-1270.2459227857566
1854,-1267.8394505746114
1855,-1285.5004264227848
1856,-1265.326536615545
1857,-1264.372678874991
1858,-1259.9334197091268
1859,-1279.9953460168554
1860,-1283.2069399745294
1861,-1283.1352826855586
1862,-1309.408858310665
1863,-1317.8453636197369
1864,-1310.559727940629
1865,-1294.344765794229
1866,-1311.1201417129262
1867,-1304.8375419496838
1868,-1288.7741288805855
1869,-1275.9694025432707
1870,-1284.321878397576
1871,-1284.5243673596462
1872,-1276.7354274940667
1873,-1255.2605106439935
1874,-1263.0140984601696
1875,-1267.730533966932
1876,-1257.7063549740449
1877,-1250.5886768228104
1878,-1279.2091340654524
1879,-1294.2598103160917
1880,-1293.8465494784955
1881,-1286.6677242652504
1882,-1280.5315638247087
1883,-1285.6087829459736
1884,-1289.5173417650599
1885,-1317.789766591556
1886,-1302.8195206753007
1887,-1294.4047172023613
1888,-1309.1313990840476
1889,-1300.8901813104428
1890,-1305.9865671570185
1891,-1299.3853234244648
1892,-1287.5055697283835
1893,-1305.4130329585917
1894,-1311.4048629373535
1895,-1302.0606731195985
1896,-1305.2903335361375
1897,-1283.9399770875727
1898,-1267.4725488049908
1899,-1250.4406934470317
1900,-1246.4938858533803
1901,-1244.7161746722766
1902,-1240.878568220253
1903,-1242.624983443721
1904,-1266.7358039921378
1905,-1271.134694108651
1906,-1289.308017199834
1907,-1282.0988868258387
1908,-1293.5476581746823
1909,-1301.5862880014417
1910,-1301.2840521940318
1911,-1331.8060914811363
1912,-1345.3517722839383
1913,-1336.7363880315777
1914,-1317.940583011717
1915,-1318.2938827811831
1916,-1296.4956202812275
1917,-1308.0493947357402
1918,-1318.5748945054245
1919,-1322.5790648137274
1920,-1315.044020915709
1921,-1320.7796154076264
1922,-1319.3350243191803
1923,-1319.952623736155
1924,-1324.287736297453
1925,-1307.342775656373
1926,-1292.0550427195312
1927,-1320.123087708981
1928,-1356.8046954034173
1929,-1342.879453711365
1930,-1331.6409144510594
1931,-1331.7375655706621
1932,-1316.210398686331
1933,-1316.9099260869737
1934,-1321.080056306545
1935,-1316.1026180036922
1936,-1337.2607983220357
1937,-1350.6561239753914
1938,-1377.1916502590211
1939,-1370.839806291237
1940,-1379.7558695122377
1941,-1354.9241570393303
1942,-1338.7011580547894
1943,-1330.4369341400675
1944,-1319.7786757258032
1945,-1323.4851844359027
1946,-1299.8511592430496
1947,-1321.9376826602115
1948,-1325.2856298893794
1949,-1328.8870885616493
1950,-1327.9900305825188
1951,-1312.2476827562991
1952,-1324.46899567431
1953,-1330.0527036628016
1954,-1332.0004477317411
1955,-1337.0336714332852
1956,-1337.9776413280672
1957,-1339.9416052213337
1958,-1331.8276325864324
1959,-1330.0029644940678
1960,-1328.5267026404574
1961,-1322.3643223801375
1962,-1310.257566851427
1963,-1301.133291339241
1964,-1303.3369021516644
1965,-1308.933308539568
1966,-1307.3911343825216
1967,-1301.2811983772738
1968,-1283.616154768883
1969,-1270.0009923507896
1970,-1258.9006225077242
1971,-1264.3353296001349
1972,-1265.8052127726849
1973,-1260.9944227329358
1974,-1246.7037949189353
1975,-1236.1535411834031
1976,-1247.110737717985
1977,-1247.0534096769347
1978,-1250.9170790489286
1979,-1250.0223244806457
1980,-1237.8861403209596
1981,-1232.1092498038256
1982,-1236.012922380271
1983,-1227.9576762367487
1984,-1237.5532165704394
1985,-1248.343578128404
1986,-1238.8891916942803
1987,-1263.0197474269355
1988,-1278.8076696077712
1989,-1273.8114677380347
1990,-1288.448631918957
1991,-1286.8941512904207
1992,-1296.8704699403481
1993,-1279.6964988617024
1994,-1285.247765727759
1995,-1279.649234291739
1996,-1275.5564691826123
1997,-1267.2293472126073
1998,-1268.62781627276
1999,-1263.3730224529947
2000,-1260.7329867707929
2001,-1260.417111261599
2002,-1243.7736626860828
2003,-1249.3595765715647
2004,-1263.2319320470053
2005,-1275.9178723278835
2006,-1294.4326033181476
2007,-1300.2575729366415
2008,-1296.9174775930678
2009,-1290.5383495833905
2010,-1285.1571597160223
2011,-1300.6111081918511
2012,-1293.9431029020732
2013,-1267.4466647123345
2014,-1258.6923775594491
2015,-1254.0843009262828
2016,-1249.0767352460286
2017,-1278.2370495321625
2018,-1267.5345976346691
2019,-1271.9159576992727
2020,-1265.0605469806296
2021,-1258.2135163564203
2022,-1264.378726808209
2023,-1257.870934860293
2024,-1252.6338073681648
2025,-1262.820892834811
2026,-1256.0890762290985
2027,-1269.4287024391133
2028,-1275.359746067399
2029,-1285.9261602979093
2030,-1296.3937096434117
2031,-1297.545778397326
2032,-1318.5291862306797
2033,-1299.516910909957
2034,-1279.084339077521
2035,-1272.4781313430622
2036,-1270.8587208581432
2037,-1275.734476187304
2038,-1263.173626896274
2039,-1253.1716625675278
2040,-1262.0288097866014
2041,-1241.5043577434383
2042,-1236.0528225362284
2043,-1253.1772919614996
2044,-1268.8626403055946
2045,-1291.9532837324648
2046,-1314.8877539831885
2047,-1308.5776034544776
2048,-1309.642964866804
2049,-1318.6211026312124
2050,-1316.3750802452391
2051,-1318.1472427759627
2052,-1328.0345837219952
2053,-1320.9133821301873
2054,-1303.1566175672463
2055,-1311.8311311298542
2056,-1303.7309770734491
2057,-1329.1923097290048
2058,-1313.6153911724405
2059,-1312.7484838486396
2060,-1334.9410250993028
2061,-1331.7390817589248
2062,-1334.227976670044
2063,-1334.6161384007994
2064,-1358.4859712470732
2065,-1365.174073312869
2066,-1368.7386009367724
2067,-1364.653305319387
2068,-1376.968006241984
2069,-1378.2882035421471
2070,-1379.2896603568552
2071,-1370.567596429211
2072,-1398.4767823892316
2073,-1389.0534034897703
2074,-1393.1695036761566
2075,-1370.916490095169
2076,-1376.7053938468575
2077,-1374.6086304106325
2078,-1349.113781532703
2079,-1343.5150890680377
2080,-1343.7893781276134
2081,-1364.4335363522787
2082,-1365.0814341504276
2083,-1399.2969868688322
2084,-1392.2834822522811
2085,-1393.2748457751663
2086,-1389.3989308310747
2087,-1384.477654873857
2088,-1374.900046272155
2089,-1371.6449546856957
2090,-1382.7688063400985
2091,-1381.5138722220483
2092,-1373.8132449100706
2093,-1359.712148600666
2094,-1347.6219403810921
2095,-1350.3060092296505
2096,-1357.2063910396553
2097,-1352.2336867257814
2098,-1333.3373772593338
2099,-1325.3606138146952
2100,-1313.4936551167825
2101,-1323.1124117102358
2102,-1326.0306577835038
2103,-1335.669807582116
2104,-1334.9226679553606
2105,-1340.2577558610046
2106,-1335.4352023043987
2107,-1314.3351601564432
2108,-1312.5436043928746
2109,-1307.7698171975435
2110,-1299.6675501799914
2111,-1300.1539832151393
2112,-1319.8702338400458
2113,-1314.7147003534265
2114,-1319.7796087485067
2115,-1341.9208579866422
2116,-1327.4786637368793
2117,-1340.1434789670848
2118,-1356.3617600891455
2119,-1348.0738971887167
2120,-1397.299222460853
2121,-1370.2506762213402
2122,-1417.447692940274
2123,-1397.969943825294
2124,-1381.6664467703915
2125,-1378.814299675094
2126,-1371.4524556144117
2127,-1384.1489444207764
2128,-1383.598352019853
2129,-1422.3962451774707
2130,-1417.6957490326572
2131,-1406.8317570319666
2132,-1430.8702781561362
2133,-1424.7895258627836
2134,-1402.7973611530733
2135,-1397.2115893673708
2136,-1392.9012610735435
2137,-1399.9269812538905
2138,-1380.389936491094
2139,-1390.770945796873
2140,-1383.6828755841761
2141,-1371.5122818529956
2142,-1362.0947753087064
2143,-1343.1553425687869
2144,-1365.223506181401
2145,-1349.9386862867661
2146,-1333.4664559290472
2147,-1317.4464041953124
2148,-1292.73341776448
2149,-1284.688560843384
2150,-1274.3034702547661
2151,-1314.3240920913652
2152,-1313.7539274761073
2153,-1320.4751433254442
2154,-1310.0937002516268
2155,-1316.7878188505078
2156,-1324.4608670185414
2157,-1333.2888321326166
2158,-1320.3378458639454
2159,-1322.2825708895718
2160,-1317.0538050639266
2161,-1348.2567088422427
2162,-1343.5166325225123
2163,-1342.7406016069758
2164,-1329.9542202836533
2165,-1319.5260766585368
2166,-1323.4220464721457
2167,-1317.3442461375057
2168,-1303.763210988868
2169,-1308.5931828391406
2170,-1301.7657934372482
2171,-1335.5123379483293
2172,-1326.0482395314825
2173,-1333.7231102382361
2174,-1332.5401280844494
2175,-1319.9266058463147
2176,-1323.221236968915
2177,-1346.0834599062223
2178,-1361.0960867891022
2179,-1349.9008750386722
2180,-1360.7089261150877
2181,-1342.994482571863
2182,-1334.9746440560612
2183,-1351.0960112563484
2184,-1336.048424560208
2185,-1329.1340159692595
2186,-1311.2195976222388
2187,-1328.6236534914135
2188,-1310.1716171733656
2189,-1310.7290982466156
2190,-1302.0696472724492
2191,-1304.6439850208499
2192,-1288.9025386152211
2193,-1315.2764152529596
2194,-1307.2384028028175
2195,-1313.4835811824723
2196,-1304.966649175213
2197,-1295.041364680712
2198,-1282.007338134711
2199,-1283.9854117780437
2200,-1282.8864004791853
2201,-1267.5507124374765
2202,-1253.8903913330635
2203,-1255.487585280327
2204,-1255.9159057781967
2205,-1250.787804710871
2206,-1253.2162533923342
2207,-1246.1560238273937
2208,-1285.6680715817752
2209,-1303.0467206622322
2210,-1305.9500096373033
2211,-1332.604024083379
2212,-1328.670141741583
2213,-1314.057419832544
2214,-1300.6790564007363
2215,-1308.5725121956389
2216,-1304.1023582140767
2217,-1304.5124437604738
2218,-1295.7905738522093
2219,-1298.8265020826814
2220,-1303.0346276971552
2221,-1305.7150173765974
2222,-1313.5265013441394
2223,-1317.3755758971101
2224,-1305.2835376120775
2225,-1310.1453563193254
2226,-1303.9711755954356
2227,-1307.7339427851452
2228,-1325.7247078129099
2229,-1323.5879450925524
2230,-1318.8805299881801
2231,-1328.5371764676258
2232,-1325.0791694869772
2233,-1315.2374856110753
2234,-1306.1117696067006
2235,-1320.2361914366315
2236,-1300.6165831090477
2237,-1282.3776602705161
2238,-1267.9320291993986
2239,-1247.8336679028514
2240,-1252.6687185244614
2241,-1252.0893709307936
2242,-1252.8654796655512
2243,-1277.0432762622684
2244,-1290.4419895618394
2245,-1294.1907079908149
2246,-1288.3231853020852
2247,-1273.5421868471526
2248,-1283.7741747674454
2249,-1284.8276050658599
2250,-1267.3979171500412
2251,-1267.418579082122
2252,-1283.5660010129245
2253,-1271.9123608934167
2254,-1254.4731097211993
2255,-1246.9546589286242
2256,-1226.7135892925514
2257,-1241.452919552397
2258,-1267.3968206951458
2259,-1271.6804910323754
2260,-1259.64359812611
2261,-1270.5235637035235
2262,-1267.3891593015812
2263,-1261.053297126739
2264,-1248.743565211013
2265,-1241.9021721548688
2266,-1250.64868590171
2267,-1262.5207293194521
2268,-1268.7438230572855
